VALUE,Longitude,Latitude
1.00000000,77.0618239,28.7923536
1.00000000,77.0619263,28.7923520
1.00000000,77.0620287,28.7923505
1.00000000,77.2033310,28.7901179
1.00000000,77.2034334,28.7901163
1.00000000,77.2035358,28.7901146
1.00000000,77.2036382,28.7901129
1.00000000,77.2037406,28.7901113
1.00000000,77.2038430,28.7901096
1.00000000,77.2039454,28.7901079
1.00000000,77.2040478,28.7901062
1.00000000,77.2041501,28.7901046
1.00000000,77.2042525,28.7901029
1.00000000,77.2043549,28.7901012
1.00000000,77.0617197,28.7922650
1.00000000,77.0618221,28.7922634
1.00000000,77.0619245,28.7922618
1.00000000,77.0620269,28.7922603
1.00000000,77.2033291,28.7900278
1.00000000,77.2034315,28.7900261
1.00000000,77.2035339,28.7900244
1.00000000,77.2036363,28.7900227
1.00000000,77.2037387,28.7900211
1.00000000,77.2038411,28.7900194
1.00000000,77.2039435,28.7900177
1.00000000,77.2040459,28.7900161
1.00000000,77.2041482,28.7900144
1.00000000,77.2042506,28.7900127
1.00000000,77.2043530,28.7900110
1.00000000,77.0617180,28.7921747
1.00000000,77.0618204,28.7921732
1.00000000,77.0619228,28.7921716
1.00000000,77.2033273,28.7899376
1.00000000,77.2034296,28.7899359
1.00000000,77.2035320,28.7899342
1.00000000,77.2036344,28.7899325
1.00000000,77.2037368,28.7899309
1.00000000,77.2038392,28.7899292
1.00000000,77.2039416,28.7899275
1.00000000,77.2040440,28.7899259
1.00000000,77.2041463,28.7899242
1.00000000,77.2042487,28.7899225
1.00000000,77.2043511,28.7899208
1.00000000,77.0617162,28.7920845
1.00000000,77.0618186,28.7920830
1.00000000,77.2033254,28.7898474
1.00000000,77.2034277,28.7898457
1.00000000,77.2035301,28.7898440
1.00000000,77.2036325,28.7898423
1.00000000,77.2037349,28.7898407
1.00000000,77.2038373,28.7898390
1.00000000,77.2039397,28.7898373
1.00000000,77.2040421,28.7898357
1.00000000,77.2041444,28.7898340
1.00000000,77.2042468,28.7898323
1.00000000,77.2043492,28.7898306
1.00000000,77.2044516,28.7898290
1.00000000,77.2033235,28.7897572
1.00000000,77.2034258,28.7897555
1.00000000,77.2035282,28.7897538
1.00000000,77.2036306,28.7897522
1.00000000,77.2037330,28.7897505
1.00000000,77.2038354,28.7897488
1.00000000,77.2039378,28.7897471
1.00000000,77.2040402,28.7897455
1.00000000,77.2041426,28.7897438
1.00000000,77.2042449,28.7897421
1.00000000,77.2043473,28.7897404
1.00000000,77.2044497,28.7897388
1.00000000,77.2034239,28.7896653
1.00000000,77.2035263,28.7896636
1.00000000,77.2036287,28.7896620
1.00000000,77.2037311,28.7896603
1.00000000,77.2038335,28.7896586
1.00000000,77.2039359,28.7896569
1.00000000,77.2040383,28.7896553
1.00000000,77.2041407,28.7896536
1.00000000,77.2042430,28.7896519
1.00000000,77.2043454,28.7896503
1.00000000,77.2044478,28.7896486
1.00000000,77.2034220,28.7895751
1.00000000,77.2035244,28.7895734
1.00000000,77.2036268,28.7895718
1.00000000,77.2037292,28.7895701
1.00000000,77.2038316,28.7895684
1.00000000,77.2039340,28.7895667
1.00000000,77.2040364,28.7895651
1.00000000,77.2041388,28.7895634
1.00000000,77.2042411,28.7895617
1.00000000,77.2043435,28.7895601
1.00000000,77.2044459,28.7895584
1.00000000,77.2045483,28.7895567
1.00000000,77.2034202,28.7894849
1.00000000,77.2035225,28.7894832
1.00000000,77.2036249,28.7894816
1.00000000,77.2037273,28.7894799
1.00000000,77.2038297,28.7894782
1.00000000,77.2039321,28.7894766
1.00000000,77.2040345,28.7894749
1.00000000,77.2041369,28.7894732
1.00000000,77.2042392,28.7894715
1.00000000,77.2043416,28.7894699
1.00000000,77.2044440,28.7894682
1.00000000,77.2045464,28.7894665
1.00000000,77.2034183,28.7893947
1.00000000,77.2035206,28.7893930
1.00000000,77.2036230,28.7893914
1.00000000,77.2037254,28.7893897
1.00000000,77.2038278,28.7893880
1.00000000,77.2039302,28.7893864
1.00000000,77.2040326,28.7893847
1.00000000,77.2041350,28.7893830
1.00000000,77.2042373,28.7893813
1.00000000,77.2043397,28.7893797
1.00000000,77.2044421,28.7893780
1.00000000,77.2045445,28.7893763
1.00000000,77.2034164,28.7893045
1.00000000,77.2035187,28.7893028
1.00000000,77.2036211,28.7893012
1.00000000,77.2037235,28.7892995
1.00000000,77.2038259,28.7892978
1.00000000,77.2039283,28.7892962
1.00000000,77.2040307,28.7892945
1.00000000,77.2041331,28.7892928
1.00000000,77.2042354,28.7892911
1.00000000,77.2043378,28.7892895
1.00000000,77.2044402,28.7892878
1.00000000,77.2045426,28.7892861
1.00000000,77.2035168,28.7892127
1.00000000,77.2036192,28.7892110
1.00000000,77.2037216,28.7892093
1.00000000,77.2038240,28.7892076
1.00000000,77.2039264,28.7892060
1.00000000,77.2040288,28.7892043
1.00000000,77.2041312,28.7892026
1.00000000,77.2042335,28.7892009
1.00000000,77.2043359,28.7891993
1.00000000,77.2044383,28.7891976
1.00000000,77.2045407,28.7891959
1.00000000,77.2046431,28.7891943
1.00000000,77.2035149,28.7891225
1.00000000,77.2036173,28.7891208
1.00000000,77.2037197,28.7891191
1.00000000,77.2038221,28.7891174
1.00000000,77.2039245,28.7891158
1.00000000,77.2040269,28.7891141
1.00000000,77.2041293,28.7891124
1.00000000,77.2042317,28.7891108
1.00000000,77.2043340,28.7891091
1.00000000,77.2044364,28.7891074
1.00000000,77.2045388,28.7891057
1.00000000,77.2046412,28.7891041
1.00000000,77.2035131,28.7890323
1.00000000,77.2036154,28.7890306
1.00000000,77.2037178,28.7890289
1.00000000,77.2038202,28.7890272
1.00000000,77.2039226,28.7890256
1.00000000,77.2040250,28.7890239
1.00000000,77.2041274,28.7890222
1.00000000,77.2042298,28.7890206
1.00000000,77.2043321,28.7890189
1.00000000,77.2044345,28.7890172
1.00000000,77.2045369,28.7890155
1.00000000,77.2046393,28.7890139
1.00000000,77.2035112,28.7889421
1.00000000,77.2036135,28.7889404
1.00000000,77.2037159,28.7889387
1.00000000,77.2038183,28.7889370
1.00000000,77.2039207,28.7889354
1.00000000,77.2040231,28.7889337
1.00000000,77.2041255,28.7889320
1.00000000,77.2042279,28.7889304
1.00000000,77.2043302,28.7889287
1.00000000,77.2044326,28.7889270
1.00000000,77.2045350,28.7889253
1.00000000,77.2046374,28.7889237
1.00000000,77.2036116,28.7888502
1.00000000,77.2037140,28.7888485
1.00000000,77.2038164,28.7888469
1.00000000,77.2039188,28.7888452
1.00000000,77.2040212,28.7888435
1.00000000,77.2041236,28.7888418
1.00000000,77.2042260,28.7888402
1.00000000,77.2043283,28.7888385
1.00000000,77.2044307,28.7888368
1.00000000,77.2045331,28.7888352
1.00000000,77.2046355,28.7888335
1.00000000,77.2036097,28.7887600
1.00000000,77.2037121,28.7887583
1.00000000,77.2038145,28.7887567
1.00000000,77.2039169,28.7887550
1.00000000,77.2040193,28.7887533
1.00000000,77.2041217,28.7887516
1.00000000,77.2042241,28.7887500
1.00000000,77.2043264,28.7887483
1.00000000,77.2044288,28.7887466
1.00000000,77.2045312,28.7887450
1.00000000,77.2046336,28.7887433
1.00000000,77.2047360,28.7887416
1.00000000,77.2038126,28.7886665
1.00000000,77.2039150,28.7886648
1.00000000,77.2040174,28.7886631
1.00000000,77.2041198,28.7886614
1.00000000,77.2042222,28.7886598
1.00000000,77.2043245,28.7886581
1.00000000,77.2044269,28.7886564
1.00000000,77.2045293,28.7886548
1.00000000,77.2046317,28.7886531
1.00000000,77.2047341,28.7886514
1.00000000,77.2038107,28.7885763
1.00000000,77.2039131,28.7885746
1.00000000,77.2040155,28.7885729
1.00000000,77.2041179,28.7885713
1.00000000,77.2042203,28.7885696
1.00000000,77.2043227,28.7885679
1.00000000,77.2044250,28.7885662
1.00000000,77.2045274,28.7885646
1.00000000,77.2046298,28.7885629
1.00000000,77.2047322,28.7885612
1.00000000,77.2038088,28.7884861
1.00000000,77.2039112,28.7884844
1.00000000,77.2040136,28.7884827
1.00000000,77.2041160,28.7884811
1.00000000,77.2042184,28.7884794
1.00000000,77.2043208,28.7884777
1.00000000,77.2044231,28.7884760
1.00000000,77.2045255,28.7884744
1.00000000,77.2046279,28.7884727
1.00000000,77.2047303,28.7884710
1.00000000,77.2039093,28.7883942
1.00000000,77.2040117,28.7883925
1.00000000,77.2041141,28.7883909
1.00000000,77.2042165,28.7883892
1.00000000,77.2043189,28.7883875
1.00000000,77.2044212,28.7883858
1.00000000,77.2045236,28.7883842
1.00000000,77.2046260,28.7883825
1.00000000,77.2047284,28.7883808
1.00000000,77.2039074,28.7883040
1.00000000,77.2040098,28.7883023
1.00000000,77.2041122,28.7883007
1.00000000,77.2042146,28.7882990
1.00000000,77.2043170,28.7882973
1.00000000,77.2044193,28.7882957
1.00000000,77.2045217,28.7882940
1.00000000,77.2046241,28.7882923
1.00000000,77.2047265,28.7882906
1.00000000,77.2048289,28.7882890
1.00000000,77.2039055,28.7882138
1.00000000,77.2040079,28.7882121
1.00000000,77.2041103,28.7882105
1.00000000,77.2042127,28.7882088
1.00000000,77.2043151,28.7882071
1.00000000,77.2044174,28.7882055
1.00000000,77.2045198,28.7882038
1.00000000,77.2046222,28.7882021
1.00000000,77.2047246,28.7882004
1.00000000,77.2048270,28.7881988
1.00000000,77.2039036,28.7881236
1.00000000,77.2040060,28.7881219
1.00000000,77.2041084,28.7881203
1.00000000,77.2042108,28.7881186
1.00000000,77.2043132,28.7881169
1.00000000,77.2044155,28.7881153
1.00000000,77.2045179,28.7881136
1.00000000,77.2046203,28.7881119
1.00000000,77.2047227,28.7881102
1.00000000,77.2048251,28.7881086
1.00000000,77.2040041,28.7880318
1.00000000,77.2041065,28.7880301
1.00000000,77.2042089,28.7880284
1.00000000,77.2043113,28.7880267
1.00000000,77.2044136,28.7880251
1.00000000,77.2045160,28.7880234
1.00000000,77.2046184,28.7880217
1.00000000,77.2047208,28.7880200
1.00000000,77.2048232,28.7880184
1.00000000,77.2049256,28.7880167
1.00000000,77.2040022,28.7879416
1.00000000,77.2041046,28.7879399
1.00000000,77.2042070,28.7879382
1.00000000,77.2043094,28.7879365
1.00000000,77.2044117,28.7879349
1.00000000,77.2045141,28.7879332
1.00000000,77.2046165,28.7879315
1.00000000,77.2047189,28.7879299
1.00000000,77.2048213,28.7879282
1.00000000,77.2049237,28.7879265
1.00000000,77.2040003,28.7878514
1.00000000,77.2041027,28.7878497
1.00000000,77.2042051,28.7878480
1.00000000,77.2043075,28.7878463
1.00000000,77.2044099,28.7878447
1.00000000,77.2045122,28.7878430
1.00000000,77.2046146,28.7878413
1.00000000,77.2047170,28.7878397
1.00000000,77.2048194,28.7878380
1.00000000,77.2049218,28.7878363
1.00000000,77.2039984,28.7877612
1.00000000,77.2041008,28.7877595
1.00000000,77.2042032,28.7877578
1.00000000,77.2043056,28.7877561
1.00000000,77.2044080,28.7877545
1.00000000,77.2045103,28.7877528
1.00000000,77.2046127,28.7877511
1.00000000,77.2047151,28.7877495
1.00000000,77.2048175,28.7877478
1.00000000,77.2049199,28.7877461
1.00000000,77.2050223,28.7877444
1.00000000,77.2039965,28.7876710
1.00000000,77.2040989,28.7876693
1.00000000,77.2042013,28.7876676
1.00000000,77.2043037,28.7876660
1.00000000,77.2044061,28.7876643
1.00000000,77.2045084,28.7876626
1.00000000,77.2046108,28.7876609
1.00000000,77.2047132,28.7876593
1.00000000,77.2048156,28.7876576
1.00000000,77.2049180,28.7876559
1.00000000,77.2050204,28.7876542
1.00000000,77.2040970,28.7875791
1.00000000,77.2041994,28.7875774
1.00000000,77.2043018,28.7875758
1.00000000,77.2044042,28.7875741
1.00000000,77.2045065,28.7875724
1.00000000,77.2046089,28.7875707
1.00000000,77.2047113,28.7875691
1.00000000,77.2048137,28.7875674
1.00000000,77.2049161,28.7875657
1.00000000,77.2050185,28.7875641
1.00000000,77.2040951,28.7874889
1.00000000,77.2041975,28.7874872
1.00000000,77.2042999,28.7874856
1.00000000,77.2044023,28.7874839
1.00000000,77.2045046,28.7874822
1.00000000,77.2046070,28.7874805
1.00000000,77.2047094,28.7874789
1.00000000,77.2048118,28.7874772
1.00000000,77.2049142,28.7874755
1.00000000,77.2050166,28.7874739
1.00000000,77.2040932,28.7873987
1.00000000,77.2041956,28.7873970
1.00000000,77.2042980,28.7873954
1.00000000,77.2044004,28.7873937
1.00000000,77.2045027,28.7873920
1.00000000,77.2046051,28.7873904
1.00000000,77.2047075,28.7873887
1.00000000,77.2048099,28.7873870
1.00000000,77.2049123,28.7873853
1.00000000,77.2050147,28.7873837
1.00000000,77.2051171,28.7873820
1.00000000,77.2041937,28.7873068
1.00000000,77.2042961,28.7873052
1.00000000,77.2043985,28.7873035
1.00000000,77.2045008,28.7873018
1.00000000,77.2046032,28.7873002
1.00000000,77.2047056,28.7872985
1.00000000,77.2048080,28.7872968
1.00000000,77.2049104,28.7872951
1.00000000,77.2050128,28.7872935
1.00000000,77.2051152,28.7872918
1.00000000,77.2052175,28.7872901
1.00000000,77.2041918,28.7872166
1.00000000,77.2042942,28.7872150
1.00000000,77.2043966,28.7872133
1.00000000,77.2044990,28.7872116
1.00000000,77.2046013,28.7872100
1.00000000,77.2047037,28.7872083
1.00000000,77.2048061,28.7872066
1.00000000,77.2049085,28.7872049
1.00000000,77.2050109,28.7872033
1.00000000,77.2051133,28.7872016
1.00000000,77.2052156,28.7871999
1.00000000,77.2041899,28.7871265
1.00000000,77.2042923,28.7871248
1.00000000,77.2043947,28.7871231
1.00000000,77.2044971,28.7871214
1.00000000,77.2045994,28.7871198
1.00000000,77.2047018,28.7871181
1.00000000,77.2048042,28.7871164
1.00000000,77.2049066,28.7871147
1.00000000,77.2050090,28.7871131
1.00000000,77.2051114,28.7871114
1.00000000,77.2052137,28.7871097
1.00000000,77.2042904,28.7870346
1.00000000,77.2043928,28.7870329
1.00000000,77.2044952,28.7870312
1.00000000,77.2045975,28.7870296
1.00000000,77.2046999,28.7870279
1.00000000,77.2048023,28.7870262
1.00000000,77.2049047,28.7870246
1.00000000,77.2050071,28.7870229
1.00000000,77.2051095,28.7870212
1.00000000,77.2052118,28.7870195
1.00000000,77.2053142,28.7870179
1.00000000,77.2043909,28.7869427
1.00000000,77.2044933,28.7869410
1.00000000,77.2045956,28.7869394
1.00000000,77.2046980,28.7869377
1.00000000,77.2048004,28.7869360
1.00000000,77.2049028,28.7869344
1.00000000,77.2050052,28.7869327
1.00000000,77.2051076,28.7869310
1.00000000,77.2052099,28.7869293
1.00000000,77.2053123,28.7869277
1.00000000,77.2043890,28.7868525
1.00000000,77.2044914,28.7868509
1.00000000,77.2045937,28.7868492
1.00000000,77.2046961,28.7868475
1.00000000,77.2047985,28.7868458
1.00000000,77.2049009,28.7868442
1.00000000,77.2050033,28.7868425
1.00000000,77.2051057,28.7868408
1.00000000,77.2052080,28.7868391
1.00000000,77.2053104,28.7868375
1.00000000,77.2054128,28.7868358
1.00000000,77.2043871,28.7867623
1.00000000,77.2044895,28.7867607
1.00000000,77.2045918,28.7867590
1.00000000,77.2046942,28.7867573
1.00000000,77.2047966,28.7867556
1.00000000,77.2048990,28.7867540
1.00000000,77.2050014,28.7867523
1.00000000,77.2051038,28.7867506
1.00000000,77.2052061,28.7867489
1.00000000,77.2053085,28.7867473
1.00000000,77.2054109,28.7867456
1.00000000,77.2044876,28.7866705
1.00000000,77.2045899,28.7866688
1.00000000,77.2046923,28.7866671
1.00000000,77.2047947,28.7866654
1.00000000,77.2048971,28.7866638
1.00000000,77.2049995,28.7866621
1.00000000,77.2051019,28.7866604
1.00000000,77.2052042,28.7866588
1.00000000,77.2053066,28.7866571
1.00000000,77.2054090,28.7866554
1.00000000,77.2055114,28.7866537
1.00000000,77.2044857,28.7865803
1.00000000,77.2045880,28.7865786
1.00000000,77.2046904,28.7865769
1.00000000,77.2047928,28.7865752
1.00000000,77.2048952,28.7865736
1.00000000,77.2049976,28.7865719
1.00000000,77.2051000,28.7865702
1.00000000,77.2052024,28.7865686
1.00000000,77.2053047,28.7865669
1.00000000,77.2054071,28.7865652
1.00000000,77.2055095,28.7865635
1.00000000,77.2045862,28.7864884
1.00000000,77.2046885,28.7864867
1.00000000,77.2047909,28.7864851
1.00000000,77.2048933,28.7864834
1.00000000,77.2049957,28.7864817
1.00000000,77.2050981,28.7864800
1.00000000,77.2052005,28.7864784
1.00000000,77.2053028,28.7864767
1.00000000,77.2054052,28.7864750
1.00000000,77.2055076,28.7864733
1.00000000,77.2056100,28.7864717
1.00000000,77.2045843,28.7863982
1.00000000,77.2046866,28.7863965
1.00000000,77.2047890,28.7863949
1.00000000,77.2048914,28.7863932
1.00000000,77.2049938,28.7863915
1.00000000,77.2050962,28.7863898
1.00000000,77.2051986,28.7863882
1.00000000,77.2053009,28.7863865
1.00000000,77.2054033,28.7863848
1.00000000,77.2055057,28.7863832
1.00000000,77.2056081,28.7863815
1.00000000,77.2045824,28.7863080
1.00000000,77.2046847,28.7863063
1.00000000,77.2047871,28.7863047
1.00000000,77.2048895,28.7863030
1.00000000,77.2049919,28.7863013
1.00000000,77.2050943,28.7862996
1.00000000,77.2051967,28.7862980
1.00000000,77.2052990,28.7862963
1.00000000,77.2054014,28.7862946
1.00000000,77.2055038,28.7862930
1.00000000,77.2056062,28.7862913
1.00000000,77.2057086,28.7862896
1.00000000,77.2045805,28.7862178
1.00000000,77.2046828,28.7862161
1.00000000,77.2047852,28.7862145
1.00000000,77.2048876,28.7862128
1.00000000,77.2049900,28.7862111
1.00000000,77.2050924,28.7862094
1.00000000,77.2051948,28.7862078
1.00000000,77.2052971,28.7862061
1.00000000,77.2053995,28.7862044
1.00000000,77.2055019,28.7862028
1.00000000,77.2056043,28.7862011
1.00000000,77.2057067,28.7861994
1.00000000,77.2046809,28.7861259
1.00000000,77.2047833,28.7861243
1.00000000,77.2048857,28.7861226
1.00000000,77.2049881,28.7861209
1.00000000,77.2050905,28.7861193
1.00000000,77.2051929,28.7861176
1.00000000,77.2052952,28.7861159
1.00000000,77.2053976,28.7861142
1.00000000,77.2055000,28.7861126
1.00000000,77.2056024,28.7861109
1.00000000,77.2057048,28.7861092
1.00000000,77.2058072,28.7861075
1.00000000,77.2046790,28.7860357
1.00000000,77.2047814,28.7860341
1.00000000,77.2048838,28.7860324
1.00000000,77.2049862,28.7860307
1.00000000,77.2050886,28.7860291
1.00000000,77.2051910,28.7860274
1.00000000,77.2052933,28.7860257
1.00000000,77.2053957,28.7860240
1.00000000,77.2054981,28.7860224
1.00000000,77.2056005,28.7860207
1.00000000,77.2057029,28.7860190
1.00000000,77.2058053,28.7860174
1.00000000,77.2046771,28.7859456
1.00000000,77.2047795,28.7859439
1.00000000,77.2048819,28.7859422
1.00000000,77.2049843,28.7859405
1.00000000,77.2050867,28.7859389
1.00000000,77.2051891,28.7859372
1.00000000,77.2052914,28.7859355
1.00000000,77.2053938,28.7859338
1.00000000,77.2054962,28.7859322
1.00000000,77.2055986,28.7859305
1.00000000,77.2057010,28.7859288
1.00000000,77.2058034,28.7859272
1.00000000,77.2047776,28.7858537
1.00000000,77.2048800,28.7858520
1.00000000,77.2049824,28.7858503
1.00000000,77.2050848,28.7858487
1.00000000,77.2051872,28.7858470
1.00000000,77.2052895,28.7858453
1.00000000,77.2053919,28.7858437
1.00000000,77.2054943,28.7858420
1.00000000,77.2055967,28.7858403
1.00000000,77.2056991,28.7858386
1.00000000,77.2058015,28.7858370
1.00000000,77.2059038,28.7858353
1.00000000,77.2047757,28.7857635
1.00000000,77.2048781,28.7857618
1.00000000,77.2049805,28.7857601
1.00000000,77.2050829,28.7857585
1.00000000,77.2051853,28.7857568
1.00000000,77.2052876,28.7857551
1.00000000,77.2053900,28.7857535
1.00000000,77.2054924,28.7857518
1.00000000,77.2055948,28.7857501
1.00000000,77.2056972,28.7857484
1.00000000,77.2057996,28.7857468
1.00000000,77.2059019,28.7857451
1.00000000,77.2047738,28.7856733
1.00000000,77.2048762,28.7856716
1.00000000,77.2049786,28.7856699
1.00000000,77.2050810,28.7856683
1.00000000,77.2051834,28.7856666
1.00000000,77.2052857,28.7856649
1.00000000,77.2053881,28.7856633
1.00000000,77.2054905,28.7856616
1.00000000,77.2055929,28.7856599
1.00000000,77.2056953,28.7856582
1.00000000,77.2057977,28.7856566
1.00000000,77.2059000,28.7856549
1.00000000,77.2060024,28.7856532
1.00000000,77.2049767,28.7855798
1.00000000,77.2050791,28.7855781
1.00000000,77.2051815,28.7855764
1.00000000,77.2052838,28.7855747
1.00000000,77.2053862,28.7855731
1.00000000,77.2054886,28.7855714
1.00000000,77.2055910,28.7855697
1.00000000,77.2056934,28.7855680
1.00000000,77.2057958,28.7855664
1.00000000,77.2058981,28.7855647
1.00000000,77.2060005,28.7855630
1.00000000,77.2049748,28.7854896
1.00000000,77.2050772,28.7854879
1.00000000,77.2051796,28.7854862
1.00000000,77.2052820,28.7854845
1.00000000,77.2053843,28.7854829
1.00000000,77.2054867,28.7854812
1.00000000,77.2055891,28.7854795
1.00000000,77.2056915,28.7854779
1.00000000,77.2057939,28.7854762
